signal_id,signal_sanasi,eskalatsiya
SG_012039,2026-04-24,1
SG_012042,2026-01-31,1
SG_012043,2026-02-11,0
SG_012044,2025-03-08,0
SG_012045,2025-01-08,0
SG_012046,2025-10-13,0
SG_012047,2025-10-09,1
SG_012049,2026-01-17,0
SG_012053,2025-08-29,0
SG_012054,2025-05-13,0
SG_012055,2025-12-17,0
SG_012056,2025-07-13,0
SG_012057,2025-05-30,0
SG_012058,2026-06-29,0
SG_012059,2025-09-14,1
SG_012060,2026-01-31,1
SG_012061,2025-06-04,0
SG_012062,2026-01-30,0
SG_012063,2025-07-20,0
SG_012065,2025-08-23,0
SG_012067,2025-02-02,1
SG_012069,2025-12-09,1
SG_012070,2026-11-22,0
SG_012071,2026-05-20,1
SG_012072,2026-05-18,0
SG_012073,2026-06-08,0
SG_012074,2026-06-09,0
SG_012075,2025-04-23,0
SG_012083,2025-08-04,0
SG_012084,2026-06-09,0
SG_012085,2026-03-07,0
SG_012087,2025-05-05,1
SG_012088,2025-05-23,1
SG_012090,2026-01-14,0
SG_012091,2026-10-19,1
SG_012092,2026-12-22,0
SG_012093,2025-08-26,0
SG_012094,2025-07-10,0
SG_012095,2025-01-12,0
SG_012096,2026-05-19,0
SG_012098,2026-02-26,0
SG_012099,2026-01-12,0
SG_012100,2025-01-17,1
SG_012101,2025-09-26,1
SG_012102,2026-04-12,0
SG_012103,2026-02-21,1
SG_012105,2025-12-07,1
SG_012106,2026-06-20,0
SG_012107,2026-11-24,1
SG_012109,2025-07-14,0
SG_012110,2025-06-21,0
SG_012111,2025-11-20,0
SG_012112,2026-08-18,0
SG_012114,2026-05-05,0
SG_012115,2026-04-11,0
SG_012116,2025-09-12,0
SG_012117,2025-02-25,0
SG_012118,2025-07-27,0
SG_012120,2026-06-21,0
SG_012121,2026-05-12,1
SG_012122,2025-12-29,0
SG_012123,2026-06-14,0
SG_012126,2026-02-02,1
SG_012127,2026-06-05,0
SG_012128,2026-01-28,0
SG_012129,2025-10-17,0
SG_012130,2026-11-03,0
SG_012131,2025-06-30,0
SG_012132,2026-01-03,0
SG_012133,2025-09-20,0
SG_012134,2026-01-03,0
SG_012135,2026-02-27,0
SG_012136,2025-08-31,0
SG_012137,2026-06-26,0
SG_012138,2025-08-15,0
SG_012139,2026-05-06,0
SG_012140,2025-10-26,0
SG_012142,2026-07-18,0
SG_012144,2025-08-26,0
SG_012146,2025-10-03,0
SG_012147,2025-07-21,0
SG_012149,2026-01-07,0
SG_012151,2025-11-11,0
SG_012152,2026-10-24,1
SG_012153,2025-09-03,0
SG_012154,2025-08-25,0
SG_012155,2025-09-10,0
SG_012156,2026-04-16,0
SG_012157,2026-11-28,1
SG_012158,2026-06-12,0
SG_012159,2026-05-31,0
SG_012160,2026-05-02,0
SG_012161,2026-11-15,1
SG_012163,2025-08-23,0
SG_012164,2026-06-28,1
SG_012171,2026-03-24,0
SG_012172,2026-05-17,0
SG_012173,2025-06-01,0
SG_012174,2026-12-06,0
SG_012178,2026-08-12,0
SG_012179,2026-05-21,1
SG_012180,2025-05-23,0
SG_012182,2025-04-22,0
SG_012183,2026-08-17,0
SG_012184,2025-12-08,0
SG_012185,2026-05-04,0
SG_012187,2025-11-07,1
SG_012188,2026-04-26,1
SG_012189,2025-12-09,0
SG_012191,2025-06-21,0
SG_012193,2025-07-30,0
SG_012196,2025-02-16,0
SG_012197,2026-02-09,0
SG_012200,2025-02-09,1
SG_012201,2026-07-08,0
SG_012202,2026-05-17,0
SG_012203,2026-06-09,1
SG_012204,2025-01-12,0
SG_012207,2026-10-17,0
SG_012208,2026-05-09,0
SG_012209,2025-05-26,0
SG_012210,2025-07-21,0
SG_012214,2025-04-26,0
SG_012215,2026-05-18,0
SG_012219,2025-09-22,0
SG_012221,2025-07-02,0
SG_012222,2025-08-20,0
SG_012223,2025-04-09,0
SG_012224,2026-01-02,0
SG_012226,2026-07-08,0
SG_012227,2026-05-19,1
SG_012228,2026-08-09,0
SG_012229,2026-04-24,1
SG_012231,2026-11-20,0
SG_012233,2026-01-04,0
SG_012235,2025-11-03,0
SG_012236,2026-11-09,0
SG_012237,2025-06-22,0
SG_012239,2025-10-06,1
SG_012240,2025-08-15,0
SG_012242,2026-01-13,1
SG_012244,2026-02-24,1
SG_012245,2026-05-23,0
SG_012246,2025-08-31,0
SG_012248,2025-03-12,0
SG_012249,2025-10-18,0
SG_012250,2026-08-29,0
SG_012251,2026-08-13,0
SG_012252,2025-07-08,0
SG_012254,2025-11-30,0
SG_012255,2026-07-11,0
SG_012256,2026-06-23,0
SG_012257,2025-01-07,0
SG_012259,2026-05-31,0
SG_012261,2026-01-05,0
SG_012262,2025-09-03,0
SG_012265,2025-01-16,0
SG_012267,2025-04-16,0
SG_012268,2026-05-04,0
SG_012269,2026-07-19,0
SG_012271,2025-04-03,0
SG_012273,2026-02-07,0
SG_012274,2025-07-17,0
SG_012275,2026-05-17,0
SG_012282,2025-06-18,0
SG_012286,2026-12-27,1
SG_012287,2026-08-07,0
SG_012288,2025-07-15,1
SG_012289,2026-07-27,0
SG_012291,2025-03-30,0
SG_012292,2026-02-28,0
SG_012294,2026-12-15,0
SG_012295,2026-10-04,0
SG_012296,2026-06-05,0
SG_012297,2025-06-02,1
SG_012298,2025-12-08,0
SG_012299,2026-12-26,0
SG_012300,2025-06-14,1
SG_012302,2025-07-01,1
SG_012303,2025-11-09,0
SG_012304,2025-01-31,1
SG_012306,2025-12-23,0
SG_012309,2025-02-11,0
SG_012311,2026-02-06,0
SG_012314,2025-10-16,1
SG_012315,2025-06-25,0
SG_012317,2026-07-20,0
SG_012318,2026-12-26,1
SG_012319,2026-06-17,0
SG_012320,2026-07-10,1
SG_012323,2026-01-08,0
SG_012324,2026-02-14,0
SG_012325,2026-06-16,0
SG_012327,2025-10-05,0
SG_012328,2025-04-11,0
SG_012329,2025-01-21,0
SG_012330,2026-02-07,1
SG_012331,2025-10-26,0
SG_012332,2026-04-18,1
SG_012333,2026-04-14,1
SG_012335,2026-08-19,0
SG_012338,2025-03-21,0
SG_012341,2026-05-21,0
SG_012342,2025-03-06,1
SG_012343,2026-05-14,0
SG_012344,2025-04-12,0
SG_012346,2025-07-26,0
SG_012347,2025-04-09,1
SG_012348,2026-10-12,1
SG_012349,2025-11-06,0
SG_012350,2025-07-19,0
SG_012351,2026-07-08,0
SG_012352,2025-08-18,0
SG_012353,2026-11-15,0
SG_012354,2026-08-19,0
SG_012356,2025-03-13,1
SG_012357,2026-03-27,0
SG_012358,2026-05-10,1
SG_012359,2025-12-27,0
SG_012360,2025-05-14,0
SG_012361,2026-01-06,0
SG_012364,2025-10-12,0
SG_012365,2025-03-23,0
SG_012366,2026-02-16,0
SG_012367,2026-03-15,0
SG_012369,2025-10-26,1
SG_012370,2025-12-09,0
SG_012371,2025-04-18,0
SG_012372,2026-02-28,0
SG_012373,2025-03-22,0
SG_012374,2026-08-15,0
SG_012376,2026-12-16,0
SG_012377,2026-01-03,1
SG_012379,2025-08-25,1
SG_012380,2026-03-30,0
SG_012382,2025-10-23,1
SG_012383,2025-07-05,0
SG_012385,2025-02-11,0
SG_012386,2026-12-27,0
SG_012387,2025-03-31,0
SG_012388,2025-04-18,1
SG_012389,2025-04-06,0
SG_012391,2025-06-20,0
SG_012392,2026-02-11,0
SG_012394,2026-05-08,0
SG_012395,2026-06-08,0
SG_012396,2025-01-24,0
SG_012398,2026-08-01,1
SG_012399,2026-03-18,1
SG_012401,2025-02-28,0
SG_012403,2026-10-02,0
SG_012404,2025-11-29,0
SG_012405,2026-02-23,0
SG_012406,2026-08-31,0
SG_012407,2026-01-13,0
SG_012408,2026-03-20,0
SG_012409,2026-02-02,0
SG_012411,2026-12-05,0
SG_012412,2026-05-26,0
SG_012413,2026-07-30,0
SG_012415,2025-07-08,1
SG_012416,2025-09-03,0
SG_012417,2025-01-10,0
SG_012418,2025-02-21,1
SG_012421,2025-04-26,0
SG_012425,2026-03-24,0
SG_012426,2025-12-30,0
SG_012428,2025-06-12,0
SG_012429,2025-11-11,1
SG_012430,2025-10-15,0
SG_012431,2025-11-27,1
SG_012433,2025-08-01,0
SG_012434,2025-11-07,1
SG_012435,2026-03-18,0
SG_012439,2025-11-03,0
SG_012440,2026-07-23,0
SG_012441,2026-04-10,0
SG_012442,2025-04-19,0
SG_012443,2026-05-28,0
SG_012445,2025-09-23,0
SG_012447,2025-03-09,0
SG_012448,2026-04-27,0
SG_012449,2026-05-19,0
SG_012450,2025-09-11,1
SG_012451,2025-01-14,0
SG_012454,2025-03-03,0
SG_012455,2026-06-20,0
SG_012457,2026-01-30,1
SG_012458,2026-10-26,0
SG_012460,2026-01-30,0
SG_012461,2025-03-21,1
SG_012462,2026-01-30,0
SG_012463,2026-01-10,0
SG_012464,2026-12-07,0
SG_012465,2025-01-25,0
SG_012466,2026-04-05,1
SG_012467,2025-09-16,0
SG_012469,2025-08-20,1
SG_012471,2026-11-15,0
SG_012472,2025-10-24,0
SG_012473,2026-01-26,0
SG_012474,2025-03-29,0
SG_012475,2026-06-03,0
SG_012476,2025-01-29,0
SG_012477,2025-08-04,0
SG_012478,2025-12-21,0
SG_012479,2026-04-26,0
SG_012481,2026-04-30,1
SG_012482,2026-09-02,1
SG_012483,2026-05-11,0
SG_012485,2025-11-11,1
SG_012486,2026-06-21,1
SG_012487,2025-09-22,0
SG_012488,2025-04-28,0
SG_012490,2026-03-26,0
SG_012491,2025-04-30,0
SG_012492,2026-03-14,0
SG_012494,2025-08-06,0
SG_012496,2025-02-24,0
SG_012497,2025-04-09,0
SG_012498,2026-06-09,1
SG_012500,2026-05-02,0
SG_012503,2026-08-27,0
SG_012505,2025-12-30,1
SG_012507,2025-12-21,1
SG_012508,2025-08-25,1
SG_012511,2026-04-25,0
SG_012512,2025-01-27,0
SG_012514,2025-05-21,0
SG_012515,2026-04-11,0
SG_012516,2026-03-02,0
SG_012517,2025-06-10,0
SG_012518,2025-08-18,0
SG_012522,2025-04-03,0
SG_012523,2025-06-05,0
SG_012524,2025-01-07,0
SG_012526,2025-08-27,0
SG_012528,2025-07-17,0
SG_012529,2026-01-28,0
SG_012530,2025-07-27,0
SG_012532,2026-02-09,0
SG_012534,2026-01-17,0
SG_012535,2025-10-09,0
SG_012536,2025-06-10,0
SG_012537,2026-08-23,1
SG_012540,2025-07-01,0
SG_012541,2025-09-22,0
SG_012542,2025-08-26,1
SG_012543,2025-11-06,0
SG_012544,2026-06-10,0
SG_012545,2026-09-19,0
SG_012546,2026-07-10,0
SG_012547,2026-01-25,0
SG_012549,2026-05-12,0
SG_012551,2025-08-06,0
SG_012553,2026-04-11,1
SG_012554,2025-01-03,0
SG_012555,2025-05-10,0
SG_012557,2026-09-13,0
SG_012558,2025-10-26,0
SG_012559,2026-04-27,0
SG_012560,2026-02-23,0
SG_012565,2025-07-19,0
SG_012566,2025-01-17,0
SG_012569,2025-04-22,0
SG_012570,2025-12-11,1
SG_012572,2026-06-26,0
SG_012573,2025-12-12,0
SG_012574,2026-07-15,0
SG_012576,2026-02-18,0
SG_012577,2026-05-10,0
SG_012578,2025-02-27,1
SG_012580,2025-10-25,0
SG_012581,2026-07-20,0
SG_012582,2026-01-21,0
SG_012583,2026-05-18,0
SG_012584,2026-08-24,1
SG_012585,2026-08-11,1
SG_012586,2026-02-12,0
SG_012587,2025-04-07,0
SG_012589,2026-05-05,0
SG_012590,2026-12-26,0
SG_012592,2025-05-21,1
SG_012593,2026-03-28,1
SG_012595,2026-07-10,0
SG_012597,2026-03-12,0
SG_012598,2026-04-27,0
SG_012599,2025-10-25,0
SG_012602,2026-05-04,0
SG_012604,2025-10-10,0
SG_012605,2025-12-31,0
SG_012607,2025-03-12,0
SG_012608,2026-08-08,0
SG_012611,2026-01-03,0
SG_012612,2025-02-05,0
SG_012613,2026-01-09,0
SG_012614,2026-01-25,0
SG_012617,2026-10-25,1
SG_012618,2025-10-26,0
SG_012620,2025-04-30,0
SG_012621,2025-11-24,0
SG_012622,2025-07-17,1
SG_012624,2025-04-18,1
SG_012625,2026-06-27,1
SG_012626,2026-05-22,0
SG_012627,2025-11-22,0
SG_012629,2026-03-26,0
SG_012631,2025-05-04,0
SG_012633,2025-04-05,0
SG_012634,2026-06-30,0
SG_012635,2025-10-13,0
SG_012637,2025-10-23,0
SG_012638,2026-10-02,0
SG_012639,2026-02-11,1
SG_012641,2025-12-18,0
SG_012642,2025-10-19,0
SG_012644,2026-05-13,0
SG_012645,2026-01-02,0
SG_012646,2026-08-30,0
SG_012647,2026-12-18,0
SG_012649,2025-11-29,0
SG_012650,2025-12-28,1
SG_012652,2026-06-09,0
SG_012653,2026-03-06,1
SG_012655,2026-06-27,0
SG_012656,2026-12-22,0
SG_012657,2025-10-05,0
SG_012658,2026-03-11,1
SG_012659,2026-04-04,0
SG_012662,2025-08-21,0
SG_012664,2026-06-06,0
SG_012665,2026-04-25,0
SG_012666,2025-07-12,0
SG_012667,2025-07-30,1
SG_012668,2026-09-24,0
SG_012670,2025-12-22,0
SG_012671,2025-07-28,0
SG_012672,2025-04-03,0
SG_012673,2025-06-11,0
SG_012675,2025-05-07,0
SG_012676,2026-04-13,1
SG_012677,2025-04-15,0
SG_012678,2026-04-17,0
SG_012679,2026-11-21,0
SG_012681,2025-05-25,0
SG_012682,2026-06-09,0
SG_012683,2025-10-24,0
SG_012685,2026-04-28,0
SG_012686,2026-01-18,0
SG_012687,2026-07-24,0
SG_012689,2026-01-02,0
SG_012691,2025-01-21,0
SG_012692,2025-10-28,0
SG_012693,2026-04-05,0
SG_012694,2026-06-29,0
SG_012695,2025-12-15,1
SG_012696,2025-11-27,0
SG_012698,2025-06-05,0
SG_012700,2026-04-19,0
SG_012702,2026-10-30,0
SG_012703,2025-08-15,0
SG_012704,2025-05-13,1
SG_012706,2026-02-06,1
SG_012707,2025-07-10,1
SG_012708,2025-12-08,1
SG_012711,2026-04-17,0
SG_012712,2025-05-16,0
SG_012713,2026-09-17,0
SG_012714,2026-02-07,0
SG_012717,2026-04-17,0
SG_012719,2026-01-03,1
SG_012720,2025-07-13,0
SG_012721,2025-05-03,0
SG_012722,2026-05-03,0
SG_012725,2026-03-14,0
SG_012726,2025-01-19,0
SG_012727,2025-03-01,0
SG_012728,2025-02-07,0
SG_012729,2026-03-20,0
SG_012731,2026-09-05,0
SG_012732,2025-02-03,0
SG_012733,2025-09-11,0
SG_012735,2026-05-12,0
SG_012737,2025-08-01,0
SG_012739,2026-01-15,0
SG_012740,2026-02-15,0
SG_012741,2026-06-12,0
SG_012742,2026-04-13,0
SG_012743,2025-09-19,0
SG_012744,2026-05-09,0
SG_012745,2026-10-28,0
SG_012746,2026-07-06,1
SG_012748,2026-05-24,0
SG_012751,2025-07-12,0
SG_012752,2025-05-03,0
SG_012755,2025-08-19,1
SG_012756,2025-05-06,0
SG_012758,2026-03-10,1
SG_012759,2026-03-26,0
SG_012760,2025-11-03,0
SG_012761,2026-04-23,0
SG_012762,2026-09-12,0
SG_012765,2025-12-08,0
SG_012766,2025-07-07,0
SG_012769,2026-04-28,0
SG_012770,2026-04-09,0
SG_012771,2025-12-22,0
SG_012772,2026-10-29,1
SG_012774,2025-07-12,0
SG_012776,2025-07-16,0
SG_012778,2025-08-23,0
SG_012779,2026-10-14,1
SG_012780,2026-03-01,1
SG_012781,2025-12-21,0
SG_012782,2026-05-15,0
SG_012783,2025-01-02,0
SG_012784,2026-02-23,0
SG_012785,2025-03-24,1
SG_012788,2025-04-09,1
SG_012789,2025-09-09,0
SG_012790,2025-09-18,1
SG_012791,2025-09-24,1
SG_012793,2026-01-05,0
SG_012794,2025-08-29,0
SG_012795,2025-08-18,0
SG_012796,2025-04-18,0
SG_012798,2025-07-07,0
SG_012799,2026-06-27,0
SG_012800,2026-01-16,1
SG_012801,2025-12-24,0
SG_012802,2025-06-12,0
SG_012803,2025-04-01,0
SG_012804,2025-11-02,0
SG_012806,2025-02-22,0
SG_012807,2025-11-11,1
SG_012809,2026-02-17,0
SG_012811,2025-07-07,0
SG_012812,2025-08-05,0
SG_012813,2026-04-10,0
SG_012814,2026-01-14,0
SG_012815,2025-08-19,0
SG_012816,2026-08-21,0
SG_012817,2025-10-04,0
SG_012818,2025-12-31,0
SG_012820,2025-08-11,0
SG_012823,2025-08-15,0
SG_012824,2026-11-25,1
SG_012825,2025-07-12,0
SG_012826,2026-06-01,0
SG_012827,2026-02-15,0
SG_012828,2025-12-03,0
SG_012829,2026-06-20,0
SG_012830,2025-10-23,0
SG_012832,2025-07-20,0
SG_012833,2025-11-25,0
SG_012834,2026-02-23,0
SG_012835,2025-08-01,0
SG_012836,2026-06-23,0
SG_012837,2025-07-21,0
SG_012838,2025-08-19,0
SG_012839,2026-04-23,0
SG_012840,2025-10-11,0
SG_012841,2025-02-18,0
SG_012842,2026-06-27,0
SG_012843,2025-05-07,0
SG_012846,2025-07-01,0
SG_012847,2025-06-06,0
SG_012850,2025-06-25,0
SG_012852,2025-06-16,0
SG_012853,2026-01-26,0
SG_012854,2025-06-13,1
SG_012855,2026-07-17,0
SG_012856,2026-06-18,0
SG_012857,2026-11-20,0
SG_012858,2026-07-09,0
SG_012860,2026-11-26,0
SG_012862,2026-12-20,0
SG_012863,2026-05-21,0
SG_012864,2026-08-26,0
SG_012865,2026-07-29,0
SG_012866,2025-05-13,0
SG_012867,2026-10-06,0
SG_012868,2025-07-21,0
SG_012871,2026-12-14,0
SG_012872,2026-06-12,0
SG_012875,2025-04-30,1
SG_012876,2026-06-29,0
SG_012877,2025-11-23,0
SG_012878,2025-05-16,0
SG_012879,2026-01-18,1
SG_012880,2026-09-08,0
SG_012881,2025-07-14,1
SG_012882,2025-07-14,1
SG_012884,2025-11-06,0
SG_012885,2026-07-01,0
SG_012889,2026-06-30,0
SG_012890,2025-08-07,0
SG_012892,2026-04-05,0
SG_012893,2025-02-14,0
SG_012894,2026-07-28,0
SG_012895,2025-04-15,0
SG_012896,2026-01-09,0
SG_012897,2026-07-31,0
SG_012899,2025-11-04,0
SG_012900,2026-11-19,1
SG_012901,2025-11-29,0
SG_012902,2025-10-22,0
SG_012903,2025-07-21,0
SG_012904,2025-11-15,0
SG_012906,2026-05-14,0
SG_012907,2025-09-18,0
SG_012908,2026-11-01,1
SG_012909,2025-08-29,0
SG_012911,2026-01-27,0
SG_012912,2025-06-26,0
SG_012914,2026-06-30,0
SG_012915,2026-09-21,0
SG_012916,2025-11-28,1
SG_012917,2026-11-18,0
SG_012921,2025-07-19,0
SG_012922,2026-04-16,0
SG_012925,2026-11-05,1
SG_012927,2025-11-25,0
SG_012928,2026-04-17,0
SG_012929,2026-02-03,0
SG_012930,2025-01-08,0
SG_012931,2025-07-23,0
SG_012932,2025-10-18,0
SG_012933,2026-10-24,0
SG_012934,2026-09-20,0
SG_012935,2025-08-24,0
SG_012937,2026-07-22,0
SG_012939,2026-08-04,0
SG_012941,2025-03-26,0
SG_012942,2025-11-19,0
SG_012943,2025-01-08,0
SG_012944,2025-01-08,0
SG_012946,2026-04-11,0
SG_012947,2025-10-30,0
SG_012948,2025-09-18,1
SG_012950,2026-03-31,1
SG_012951,2026-06-13,0
SG_012952,2026-06-27,0
SG_012953,2025-07-15,0
SG_012954,2026-05-06,0
SG_012955,2026-06-01,0
SG_012956,2025-06-21,0
SG_012957,2026-03-22,0
SG_012959,2025-08-30,0
SG_012960,2025-12-29,0
SG_012961,2026-02-19,0
SG_012963,2026-04-13,1
SG_012964,2026-06-29,0
SG_012965,2025-10-28,0
SG_012966,2025-10-23,0
SG_012969,2025-12-13,0
SG_012971,2026-08-14,0
SG_012973,2025-10-24,1
SG_012974,2025-10-10,0
SG_012975,2026-01-16,0
SG_012976,2026-07-05,0
SG_012977,2025-06-02,0
SG_012982,2026-04-10,1
SG_012985,2025-06-28,0
SG_012986,2025-09-09,0
SG_012987,2025-10-12,0
SG_012988,2026-09-20,0
SG_012990,2025-12-17,0
SG_012991,2025-07-24,0
SG_012992,2026-10-30,0
SG_012993,2025-12-01,0
SG_012995,2026-09-17,0
SG_012996,2025-06-26,0
SG_012998,2026-03-21,0
SG_012999,2025-11-11,0
SG_013000,2025-11-26,0
SG_013001,2025-08-16,0
SG_013003,2025-10-07,0
SG_013004,2025-06-19,0
SG_013005,2026-08-20,0
SG_013006,2026-01-05,0
SG_013007,2026-06-13,0
SG_013008,2026-11-26,0
SG_013010,2026-04-06,0
SG_013011,2026-10-13,0
SG_013012,2025-06-28,0
SG_013013,2025-04-18,0
SG_013014,2026-12-09,0
SG_013015,2026-05-23,0
SG_013016,2025-04-25,0
SG_013018,2025-11-27,0
SG_013019,2025-01-11,0
SG_013020,2025-02-24,0
SG_013021,2026-01-24,0
SG_013022,2026-03-13,0
SG_013024,2026-08-01,0
SG_013025,2026-02-15,0
SG_013026,2025-11-09,0
SG_013027,2026-03-08,1
SG_013029,2026-09-13,0
SG_013031,2025-04-14,0
SG_013032,2025-05-25,0
SG_013034,2026-03-05,1
SG_013035,2026-02-27,0
SG_013036,2025-07-13,1
SG_013037,2026-03-19,0
SG_013038,2026-12-13,0
SG_013039,2026-06-18,0
SG_013040,2025-02-22,0
SG_013041,2025-09-14,0
SG_013044,2025-11-09,0
SG_013046,2026-01-16,0
SG_013047,2025-10-02,0
SG_013048,2025-03-02,0
SG_013049,2026-02-16,0
SG_013050,2026-10-22,0
SG_013051,2025-11-13,0
SG_013052,2026-02-24,1
SG_013053,2026-01-26,0
SG_013054,2025-05-25,0
SG_013055,2025-01-08,0
SG_013056,2026-01-30,0
SG_013057,2026-09-20,1
SG_013058,2026-08-19,0
SG_013059,2026-05-05,0
SG_013060,2025-07-17,0
SG_013061,2026-06-26,0
SG_013062,2025-02-08,0
SG_013066,2026-09-04,0
SG_013067,2025-10-19,0
SG_013069,2026-07-13,0
SG_013073,2026-05-10,1
SG_013074,2026-12-31,0
SG_013075,2026-01-21,0
SG_013076,2026-11-17,0
SG_013078,2026-02-18,0
SG_013079,2026-08-01,0
SG_013081,2025-02-05,1
SG_013084,2025-08-11,0
SG_013087,2025-10-11,0
SG_013088,2026-03-12,1
SG_013089,2026-06-30,0
SG_013090,2026-12-21,1
SG_013091,2025-11-28,0
SG_013092,2025-12-11,0
SG_013095,2026-10-27,0
SG_013097,2025-10-27,0
SG_013098,2026-01-03,0
SG_013099,2026-02-11,0
SG_013100,2025-09-02,0
SG_013101,2025-01-13,0
SG_013102,2026-06-03,0
SG_013103,2026-11-18,1
SG_013105,2025-12-09,1
SG_013106,2026-04-04,0
SG_013107,2026-06-27,0
SG_013109,2026-06-15,0
SG_013110,2025-02-13,0
SG_013113,2026-01-11,0
SG_013114,2025-07-14,0
SG_013116,2025-03-24,0
SG_013118,2025-05-10,1
SG_013119,2025-04-19,0
SG_013120,2025-12-24,0
SG_013121,2025-02-11,0
SG_013122,2025-09-02,0
SG_013123,2026-04-29,0
SG_013124,2025-02-17,0
SG_013126,2026-03-05,0
SG_013128,2025-08-01,0
SG_013129,2025-03-24,0
SG_013130,2026-03-28,0
SG_013131,2025-08-17,0
SG_013132,2025-05-15,0
SG_013133,2025-12-12,1
SG_013134,2025-11-15,0
SG_013136,2026-05-14,1
SG_013137,2026-11-29,1
SG_013140,2025-10-27,0
SG_013142,2026-02-17,1
SG_013143,2025-11-27,0
SG_013144,2026-03-21,0
SG_013145,2025-10-12,0
SG_013146,2025-11-17,0
SG_013147,2025-11-02,0
SG_013148,2025-03-23,0
SG_013151,2026-01-13,0
SG_013152,2025-06-15,0
SG_013153,2025-09-21,0
SG_013154,2026-05-11,1
SG_013155,2026-05-31,0
SG_013156,2026-05-26,0
SG_013158,2026-02-14,0
SG_013160,2025-10-15,0
SG_013161,2025-12-02,0
SG_013162,2025-08-01,0
SG_013163,2025-12-21,0
SG_013164,2025-05-16,0
SG_013165,2025-01-27,1
SG_013167,2025-05-29,0
SG_013168,2025-11-03,0
SG_013169,2026-09-28,0
SG_013170,2025-11-25,0
SG_013171,2026-02-22,0
SG_013173,2025-12-29,0
SG_013174,2025-12-10,0
SG_013175,2026-02-16,1
SG_013176,2025-10-11,0
SG_013179,2026-08-26,0
SG_013180,2026-01-26,0
SG_013181,2026-04-08,0
SG_013182,2025-08-08,0
SG_013183,2026-06-03,0
SG_013184,2026-03-26,1
SG_013185,2025-08-14,1
SG_013186,2025-08-25,0
SG_013188,2025-11-10,0
SG_013189,2025-06-09,1
SG_013190,2026-07-04,0
SG_013191,2026-01-21,0
SG_013192,2025-04-13,0
SG_013193,2025-11-03,0
SG_013194,2026-03-28,0
SG_013195,2026-02-18,0
SG_013197,2025-09-10,0
SG_013198,2025-11-07,1
SG_013199,2025-11-17,0
SG_013200,2025-12-26,0
SG_013203,2025-03-27,0
SG_013204,2026-05-03,0
SG_013205,2026-10-07,0
SG_013206,2026-03-16,0
SG_013207,2025-08-04,0
SG_013208,2026-06-11,0
SG_013209,2025-11-11,1
SG_013210,2025-12-14,0
SG_013211,2026-07-26,0
SG_013213,2026-06-17,0
SG_013214,2026-02-12,0
SG_013215,2025-12-13,0
SG_013216,2026-02-17,0
SG_013217,2026-05-15,0
SG_013218,2025-01-29,0
SG_013220,2025-01-31,0
SG_013221,2025-01-09,0
SG_013225,2026-02-20,0
SG_013226,2025-08-08,1
SG_013227,2026-06-12,0
SG_013228,2025-03-07,0
SG_013229,2025-05-23,0
SG_013230,2025-07-29,0
SG_013231,2026-06-01,1
SG_013232,2025-04-14,0
SG_013234,2025-04-23,0
SG_013235,2026-01-12,0
SG_013236,2026-07-30,0
SG_013238,2026-05-19,0
SG_013239,2026-05-31,1
SG_013240,2026-10-20,0
SG_013241,2025-08-03,0
SG_013242,2026-03-16,0
SG_013243,2026-01-09,1
SG_013244,2025-05-22,0
SG_013246,2026-09-01,1
SG_013247,2025-07-12,0
SG_013248,2025-07-20,1
SG_013251,2025-03-02,1
SG_013252,2026-03-12,0
SG_013253,2026-01-31,0
SG_013254,2026-09-04,0
SG_013255,2025-01-15,0
SG_013256,2025-06-16,0
SG_013257,2025-11-17,0
SG_013258,2025-01-12,0
SG_013259,2025-04-10,0
SG_013261,2025-12-10,0
SG_013262,2026-04-05,1
SG_013263,2025-10-27,0
SG_013265,2025-04-01,0
SG_013268,2026-08-24,0
SG_013270,2025-09-26,0
SG_013271,2026-03-26,0
SG_013272,2026-05-23,0
SG_013274,2025-12-19,1
SG_013275,2026-05-02,0
SG_013277,2026-05-20,0
SG_013278,2025-07-13,0
SG_013279,2026-03-15,0
SG_013283,2026-11-17,1
SG_013284,2025-10-03,1
SG_013285,2026-10-15,1
SG_013286,2025-08-21,0
SG_013287,2025-03-17,1
SG_013289,2026-11-18,0
SG_013290,2025-09-16,0
SG_013291,2026-02-14,0
SG_013293,2025-10-22,0
SG_013295,2026-06-23,1
SG_013296,2026-10-24,0
SG_013298,2026-01-06,0
SG_013299,2025-04-13,0
SG_013300,2026-02-21,0
SG_013301,2025-11-09,0
SG_013302,2026-05-24,0
SG_013303,2025-02-18,0
SG_013305,2025-02-19,0
SG_013306,2025-08-14,0
SG_013307,2025-03-31,0
SG_013308,2025-09-29,0
SG_013309,2026-10-14,0
SG_013310,2026-04-28,0
SG_013312,2025-01-03,1
SG_013316,2026-01-31,0
SG_013318,2025-09-26,0
SG_013319,2026-09-28,0
SG_013320,2025-11-09,0
SG_013322,2025-10-20,1
SG_013324,2025-04-03,1
SG_013325,2025-01-23,1
SG_013326,2025-11-20,0
SG_013329,2026-10-21,0
SG_013330,2026-04-03,0
SG_013331,2025-08-20,0
SG_013333,2026-02-01,0
SG_013334,2025-11-20,0
SG_013335,2025-12-22,0
SG_013336,2026-04-19,0
SG_013341,2025-03-26,0
SG_013343,2026-09-26,0
SG_013346,2025-08-11,0
SG_013349,2025-07-28,0
